Lat,Lon,weight
14.338189258635165,-10.81691394271272,4
25.577538530927814,83.56947590206187,5
-8.145763572790834,38.917626573426574,5
-15.049762382629128,-67.227348415493,5
-16.667060222110035,135.96912569409383,4
33.73264233644863,-94.23755607476632,5
30.665807591545036,47.51521354569823,2
4.544410017636688,31.517987760141096,4
-14.073067522658617,-44.811916729607255,4
49.47681145332051,128.20320510105873,5
-17.72722652138159,19.45948297697368,4
9.281188377407751,22.264121123081942,2
54.38785571913929,-125.61659705549272,5
10.724347425925927,-1.5168059629629695,3
15.938303849679183,101.29341604032996,5
-18.39717640354582,33.58424550443228,3
6.442184944841024,-68.3198129785853,5
56.34949819587632,62.23872899484537,5
-23.298204614019514,-58.51262280390405,4
42.64299713876966,22.90913147353362,5
-5.741505179282866,-50.482790338645394,5
-15.618198082848345,47.78122471756247,4
19.41651549738221,-155.3149967539268,5
39.52832380952381,107.2456575091574,5
-17.562024854180148,122.95301808165928,4
30.20635904667662,75.38942782450934,2
-6.4865102773246335,13.747560358890702,5
-14.372263845416812,143.16585560523814,4
30.31362436974791,-108.82955546218494,5
-25.964603891050583,151.64730622568106,5
11.59181054113861,13.748450754375378,3
53.18173653846153,-110.54791132478638,5
11.936740009272125,30.36551112656466,4
47.64755823451919,34.17601409749669,5
-5.437567070217918,32.00559600484263,5
-5.816236133486759,-43.61509758342923,5
17.755576449912112,-93.37298659929712,4
-0.1238393346379642,111.40942778864962,5
-43.04718876404494,-72.2611617977528,5
-16.266846251536304,36.40558754608762,3
31.28305812356979,5.147614645308922,5
31.11820336879432,118.63025886524828,5
-13.099651890443583,-63.06175790413814,4
-12.468014443858722,28.67134728518714,4
55.15585073529411,70.02923147058821,5
32.24376564736502,-87.7510694209499,5
-26.86301451385624,30.412692672616235,4
-29.757293584603023,-65.34018043303925,5
-6.548979227941176,-77.19114650735293,5
28.61906419902916,-17.882406978155316,5
-17.012880904385735,-59.55600157995111,3
55.303271850393685,89.96851161417317,5
-20.74329472377407,47.41624053382991,5
10.392331479674809,7.081009951219517,4
27.92740923913045,22.377535869565214,5
-30.41948281250001,121.8758859375,5
36.23990189423839,-118.94314431728506,4
9.57309446564889,25.74436318528799,2
8.429975458248471,34.308052698574336,4
39.24813217391303,47.15967043478261,5
-3.2953590673575177,-59.26640621761654,5
6.135016475287065,20.01477518721918,4
-12.182181210762336,33.68561085201794,4
52.85886053240744,-103.19023283179033,4
-15.258401290322595,129.55429150537634,4
22.792956504065057,109.88577086720863,5
-25.116424434087868,22.95770039946737,5
48.33126472945883,134.90194819639288,5
8.490612777777773,14.308384916666668,3
11.48267343708782,-9.15375188604594,3
11.796008447624729,35.43019660107336,3
-11.725910339734124,-54.310848966026576,5
45.17732670454549,10.52203011363636,5
35.45288493475685,-78.95906310794783,5
-20.35012013081394,139.42261686046524,5
-15.08967059273428,18.27683120458891,4
41.24980666666665,68.79441396825396,5
7.696726104972374,-62.91526077348072,5
-25.709564822134386,-51.22511324110675,5
20.0706521978022,-102.32552101648344,5
-8.222564254952625,-43.44887627045656,4
47.96749187500001,-116.05429375000008,5
5.190574550817919,32.6236160364709,3
20.559902905569,73.35918450363198,5
10.893935324452082,18.46059677696605,3
24.409473724884084,106.7500170015457,5
-20.814028703703688,165.726837962963,5
-6.851697720588236,-38.19299121323542,4
62.33427434782607,114.92057434782608,5
46.15978309455588,49.08947449856733,5
-21.382996082698583,24.558366956837155,4
-23.44742189703808,34.2834440761636,4
-8.796994444444445,35.68582920560746,3
58.66404072463779,102.15113666666667,5
-19.94967811387899,-42.38140774021353,5
-8.980676935483874,124.41833677419352,5
-15.438895757918546,39.85845582579184,4
21.27569836065574,-78.5812743169399,5
-19.93403440721648,-64.14860966494851,5
-8.971113633834177,-63.0471569838619,5
41.11448532818533,-1.0317818532818457,5
-11.996249206719549,35.67133245450303,3
-19.492609807208726,16.137729924559935,4
-18.78878422939068,129.14283194444442,4
38.8513315384615,117.32400769230772,5
-20.49451755577109,28.341053152279343,5
-3.332292055771729,-50.94823761348896,4
-18.16723231023104,142.42517590759076,4
4.357675624652972,26.555137645752364,4
-34.35514729626811,-59.47648606245239,5
34.83114328358209,35.43301253731344,5
-14.860738780487829,132.54495414634152,4
42.74951344086019,-122.702409811828,5
-16.8114,-174.07789756097563,5
35.497697035040424,138.35695929919137,5
-9.002682402234639,149.32329608938545,5
27.95128729016785,53.55999568345322,5
2.0354751009421275,101.49289515477795,5
-10.923427674023772,-68.78516649688734,5
55.40517963576165,-118.62167649006622,5
11.221056577885372,1.0995086090933572,3
48.48658568807339,-96.83256458715604,5
-2.2985720915841568,-79.96064498762371,5
-10.346014699999971,32.80676997500002,3
-32.70494397590362,145.237371686747,5
-21.38131094295693,119.94596402793944,5
38.95351396226416,61.616512452830186,5
9.298961129349967,-64.74925423506241,5
27.336203440860217,96.21813397849462,5
-19.595360400658656,-56.263815614709166,3
-1.6972205703883474,-47.63980412621356,5
-15.816430432937183,31.95615,4
53.44227657232701,39.81776981132076,5
6.188060726846423,6.296107913247358,5
-24.98390386904761,147.8106647619047,5
-24.916519882100765,-57.929632904608845,4
14.584500111856824,-90.58931062639816,5
-11.97754617092121,21.52508890122086,5
-23.480527716186256,44.32008056171468,5
15.611609871244648,120.72841502145924,5
13.426613479568356,-12.11925025650102,2
45.63611727842434,38.12156060877352,5
25.2112972386588,113.15580532544377,5
-11.451663712843535,14.29817263039821,5
-18.278502341920355,23.876414227166272,5
15.9121179047619,107.02285580952378,5
-11.691386898096306,39.85302810750281,5
-21.866033137254888,-48.138200294117645,5
45.17289517241381,80.75374034482755,5
-8.142954913294782,26.227121635012395,5
27.926304146919456,-81.49977274881519,5
-23.052063029218864,-63.971883363148415,5
66.9479133640553,82.18941520737326,5
-40.13661101694915,172.6606720338983,5
-31.35587170418005,27.22861093247589,5
33.17383628158844,-99.14561768953068,5
