Lat,Lon,weight
24.137744610687022,94.46255920610687,5
-9.12867034845493,-46.86026252465484,6
-3.3658800000000024,17.861565,6
18.46666379977876,-100.97341888827418,4
-13.011118319618904,131.07042975313993,6
56.41021496196114,69.522796534235,3
46.49106561290321,126.96820154838711,5
12.62020157776108,-10.699593350864028,5
30.955457882069744,47.57797399518648,0
51.85001333907055,-99.356202796902,6
-7.167313682864473,31.316186636828647,6
56.79999326241135,29.25261536643026,7
-34.57611400000004,148.70259406249994,6
9.039754345372454,-73.8785608916477,6
-14.524409743589738,25.283974161735717,5
25.211500308166386,77.59408890600926,6
-28.628803108808302,-65.51875595854929,7
31.31744953454188,-84.27584683978445,6
16.033057976653705,106.42086960116748,4
63.88777657021875,-22.26224424841221,6
54.83991346534653,85.9871005940594,7
38.52522718232044,-121.57795977900554,7
8.650549147982058,32.886196591928254,4
14.923800974858905,-90.09758178553102,6
43.34887865853659,-1.1292295731707185,7
-9.834335428875866,22.81863481619606,4
-19.487460812704327,45.23583180756656,6
53.320436771300486,43.05168662182362,6
-23.07753893536121,-57.642128593155945,6
36.69522413381123,119.30335077658307,7
-29.70989992882562,29.94856355871886,6
-30.84379078947364,116.39180780075188,7
59.15987168011738,108.04338085106384,6
6.035845804717826,6.403841266049586,5
48.70643240938166,28.88792494669509,7
-6.418098473282457,19.347451357082274,4
36.72601116005875,-99.27144522760656,7
44.91428632138113,65.21665710491364,6
54.73873736710448,80.28343930581613,5
-12.007762658610272,-57.09905329305138,6
45.382409048178594,133.9991148061103,6
28.230109474768295,-108.24129320288375,6
18.390988893144392,81.09243730371514,5
-5.317650304878049,24.88996595528456,3
28.71048131515637,20.671557898957488,6
20.42980680789426,102.44677993843942,3
8.458873838209986,-66.35375507745282,6
65.35696739130438,-149.3453032608696,7
18.93946090225564,-155.33835789473682,7
24.262982670454548,83.38458760653407,5
-0.4570458115183253,111.43679712041882,7
21.9676455922865,-78.55095971074384,6
11.952040284360187,14.044510057925208,6
-19.572204400607,127.39996342943851,7
-11.988049686520364,15.970291640543394,4
-20.826520023557123,-48.81748951707884,7
45.48809290457881,74.73781128975887,5
8.870362711864411,124.65038389830512,7
49.45986764705884,14.326636274509807,7
-15.452266124401904,142.9677431578947,7
62.43734205128206,128.54739923076926,7
-0.0731247403210613,22.245601510859306,7
36.82413285984848,-91.21894990530296,7
-8.010546571006495,27.618916754589574,4
40.18735118764846,-110.85790570071252,7
41.09215685071575,-75.35583067484669,7
30.35627302904564,105.35069253112032,7
17.308258711217185,95.33574749403338,7
10.2201429945314,-12.89496026777298,3
-24.54132425000001,150.40741537500008,7
62.90483286290325,143.19669294354838,7
37.26079979959919,39.73627715430861,7
28.077818644067804,9.712872033898304,7
2.432642763157885,-73.80915263157895,7
53.72432922848663,59.807157566765575,7
-13.030994166666664,31.16412916666667,6
31.36153757396448,74.51808808114959,6
-37.810039059779534,-72.21476616366809,6
-16.14700056951424,125.35478646566168,5
-5.527075088773552,16.154937831193656,4
-16.34331709844561,-60.71033419689127,6
54.00872300429185,50.00621261802574,7
56.18815979089526,73.36671017207574,4
47.25558610478362,-112.4476075170843,7
-29.866067500000007,19.5444575,7
-8.868047887323948,-75.40884406438633,7
22.93554697242979,97.62208510693114,4
6.059051176470591,19.991811372549016,7
-14.792403930131014,-40.23482037845716,7
33.49246209255534,-110.90154937625752,5
66.71564280155641,76.48621498054482,7
51.74085012126108,118.281394017785,6
-7.653920945242556,17.302519550281076,3
28.123073310810803,118.5688386824324,7
14.393990592334491,-4.3819885515181625,6
18.67235810097966,-96.26742637528253,6
8.118887283671935,-10.907774140958075,4
45.8608352047556,48.09348824306471,6
63.3947381338743,118.9342494929007,7
54.20356846793351,31.93826852731592,6
-34.12559970845482,137.56027084548106,7
-30.69436073529408,-52.884880588235305,7
-14.469494505080933,130.47412218667685,3
8.136281068702285,38.63206717557252,7
14.57201229079498,-86.977583629707,6
-41.99332343749998,173.0217333333333,7
47.884809680065686,82.98466045939291,6
40.6475705965909,-94.10185042613634,7
22.775798058608057,-104.96684531135529,5
18.454563253012047,74.285918875502,7
8.549282787286073,28.006339853300734,6
38.138904534606205,140.6383443914081,7
28.31125373134328,56.14676865671643,7
56.23929274447947,95.09510709779175,7
29.837207260524707,78.82891964612571,6
-25.63057728717766,28.09613277993642,5
4.120684383561647,101.14063178082196,7
-15.924074953789283,19.47501159889096,6
-2.0021106890459315,34.84776298586572,7
53.31127428571426,-123.44336399999996,7
